Allenwiller;48.666667;7.383333
Allériot;46.816667;4.95
Allery;49.966667;1.9
Alles-sur-Dordogne;44.85;0.866667
Alleuze;44.95;3.1
Allevard;45.4;6.066667
Allèves;45.75;6.083333
Allex;44.766667;4.916667
Alleyrac;44.883333;3.966667
Alleyras;44.9;3.683333
Alleyrat;45.983333;2.15
Allez-et-Cazeneuve;44.4;0.616667
Alliancelles;48.8;4.883333
Alliat;42.816667;1.583333
Allibaudières;48.583333;4.116667
Allichamps;48.566667;4.883333
Allier;43.183333;0.116667
Allières;43.033333;1.35
Alligny-Cosne;47.45;3.066667
Alligny-en-Morvan;47.2;4.166667
Allineuc;48.316667;-2.866667
Allinges;46.333333;6.466667
Allogny;47.216667;2.316667
Allondans;47.516667;6.75
Allondaz;45.7;6.366667
Allondrelle-la-Malmaison;49.516667;5.566667
Allonne;49.4;2.116667
Allonne;46.583333;-0.383333
Allonnes;48.333333;1.666667
Allonnes;47.966667;0.15
Allons;43.966667;6.6
Allons;44.2;-0.05
Allonville;49.933333;2.35
Allonzier-la-Caille;46;6.116667
Allos;44.233333;6.633333
Allouagne;50.533333;2.5
Alloue;46.033333;0.516667
Allouis;47.166667;2.233333
Allouville-Bellefosse;49.6;0.683333
Alluy;47.033333;3.633333
Alluyes;48.233333;1.366667
Ally;45.158333;3.308333
Almayrac;44.1;2.166667
Almenêches;48.7;0.116667
Alos;44.016667;1.883333
Alos;42;91
Aloxe-Corton;47.066667;4.866667
Alpuech;44.75;2.85
Alquines;50.75;2
Alrance;44.133333;2.683333
Alsting;49.183333;6.983333
Altagène;41.7;9.066667
Alteckendorf;48.783333;7.6
Altenach;47.616667;7.116667
Altenheim;48.716667;7.466667
Althen-des-Paluds;44;4.95
Altier;44.466667;3.866667
Altillac;44.966667;1.866667
Altkirch;47.616667;7.25
Altorf;48.516667;7.533333
Altrippe;49.033333;6.816667
Altviller;49.083333;6.733333
Altwiller;48.933333;6.966667
Aluze;46.85;4.683333
Alvignac;44.833333;1.7
Alvimare;49.6;0.633333
Alzen;42.983333;1.466667
Alzi;42.3;9.3
Alzing;49.283333;6.55
Alzon;43.966667;3.44004
Alzonne;43.266667;2.183333
Amage;47.833333;6.5
Amagne;49.516667;4.5
Amagney;47.3;6.15
Amailloux;46.75;-0.316667
Amance;48.766667;6.283333
Amance;47.8;6.066667
Amance;48.3;4.516667
Amancey;47.033333;6.083333
Amancy;46.066667;6.333333
Amange;47.15;5.566667
Amanlis;48;-1.483333
Amanty;48.516667;5.616667
Amanvillers;49.166667;6.033333
Amanzé;46.333333;4.233333
Amarens;44.033333;1.933333
Amathay-Vésigneux;47.016667;6.2
Amayé-sur-Orne;49.083333;-0.433333
Amayé-sur-Seulles;49.083333;-0.716667
Amazy;47.383333;3.583333
Ambacourt;48.35;6.15
Ambax;43.366667;0.933333
Ambazac;45.95;1.4
Ambel;44.816667;5.933333
Ambenay;48.833333;0.733333
Ambérac;45.85;0.066667
Ambérieu-en-Bugey;45.95;5.35
Ambérieux-en-Dombes;46;4.9
Ambernac;45.983333;0.533333
Amberre;46.783333;0.15
Ambert;45.55;3.75
Ambès;45.016667;-0.533333
Ambeyrac;44.516667;1.95
Ambialet;43.933333;2.383333
Ambiegna;42.083333;8.783333
Ambierle;46.1;3.9
Ambiévillers;47.966667;6.15
Ambillou;47.45;0.45
Ambillou-Château;47.266667;-0.35
Amblainville;49.2;2.116667
Amblans-et-Velotte;47.683333;6.416667
Ambleny;49.383333;3.183333
Ambléon;45.75;5.6
Ambleteuse;50.8;1.6
Ambleville;49.15;1.7
Ambleville;45.55;-0.216667
Amblie;49.3;-0.483333
Amblimont;49.633333;5.066667
Ambloy;47.716667;0.966667
Ambly-Fleury;49.483333;4.483333
Ambly-sur-Meuse;49.016667;5.45
Amboise;47.416667;0.983333
Ambon;47.55;-2.566667
Ambonil;44.783333;4.9
Ambonnay;49.066667;4.166667
Ambonville;48.316667;5.016667
Ambrault;46.783333;1.966667
Ambres;43.733333;1.816667
Ambricourt;50.466667;2.183333
Ambrief;49.316667;3.4
Ambrières;48.633333;4.833333
Ambrines;50.316667;2.466667
Ambronay;46;5.35
Ambrugeat;45.533333;2.133333
Ambrumesnil;49.866667;1
Ambrus;44.216667;0.233333
Ambutrix;45.933333;5.333333
Amécourt;49.383333;1.733333
Amel-sur-l'Etang;49.266667;5.65
Amelécourt;48.833333;6.5
Amélie-les-Bains-Palalda;42.466667;2.666667
Amendeuix-Oneix;43.35;-1.033333
Amenoncourt;48.633333;6.783333
Amenucourt;49.1;1.65
Ames;50.55;2.416667
Amettes;50.533333;2.4
Ameugny;46.516667;4.683333
Ameuvelle;47.95;5.95
Amfreville;49.416667;-1.383333
Amfreville;49.25;-0.233333
Amfreville-la-Campagne;49.216667;0.95
Amfreville-la-Mi-Voie;49.4;1.116667
Amfreville-les-Champs;49.316667;1.316667
Amfreville-les-Champs;49.7;0.816667
Amfreville-sous-les-Monts;49.3;1.266667
Amfreville-sur-Iton;49.15;1.15
Amfroipret;50.283333;3.733333
Amiens;49.9;2.3
